age,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,region_default_rate,join_year,join_month,join_day,join_weekday,tenure_days,education_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,employment_type_Self-Employed,employment_type_Unemployed,income_bin_encoded,good_credit_flag,repayment_qbin_encoded,txn_cluster,annual_income_std,annual_income_minmax,annual_income_maxabs,annual_income_robust,age_scaled,annual_income_scaled,loan_amount_scaled,credit_score_scaled,repayment_history_scaled,transaction_count_scaled,spending_ratio_scaled,tenure_days_scaled,debt_to_income,spending_to_income_ratio,avg_monthly_transactions,loan_per_age,spending_log,spending_sqrt,spending_recip,loan_amount_boxcox,annual_income_yj
49.0,717064.1,529892.91,729.8,2,39,40.92,0,0.15,2022,3,29,1,1596,2,1,0,1,0,0,0,1,0,0,0,2,1,1,0,-0.019686120099652003,0.12646289709237793,0.15436872633467996,0.32791704664495236,0.40606361803485297,-0.019686120099652003,-0.31672734750263254,0.5550368967191439,0.6115457939691334,-0.001396511923388845,0.442580771680798,-0.37494243276862255,0.7389756508518556,0.4092,6.5,10814.141020408164,3.735763040012787,6.396874236687791,0.023854961832061067,-0.9090470146512959,0.3933031009207743
45.0,747393.54,2730390.06,650.9,0,24,17.23,0,0.15,2021,3,15,0,1975,2,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0.025649412366568324,0.13320765013408162,0.16089801293994174,0.4020248065218478,0.09079683384630259,0.025649412366568324,0.19015062628108206,-0.4382207352514331,-0.7751793624234595,-0.874216464041384,-0.8912943283296475,0.14723081028934065,3.6532160285998723,0.1723,4.0,60675.33466666667,2.9030685886905716,4.150903516103452,0.05485463521667581,1.095345971022751,0.45767128203244883
40.0,324746.27,717269.44,760.4,0,52,44.21,0,0.21,2023,4,25,1,1204,2,1,1,0,0,0,1,0,0,1,0,1,1,0,0,-0.6061109838308013,0.03921806575994695,0.06991099970259018,-0.6306827673003305,-0.30328664638938535,-0.6061109838308013,-0.2735657211124219,0.940254685544235,-0.7751793624234595,0.7550474465788736,0.627825561846875,-0.9150266313932177,2.208707247045516,0.4421,8.666666666666666,17931.735999999997,3.811318301306514,6.649060083951716,0.02211900022119,-0.4799772021354111,-0.9493273317617972
45.0,571343.68,899022.33,685.0,0,38,5.0,0,0.15,2019,1,3,3,2777,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.23750461038174245,0.09405714723239578,0.12299820362080457,-0.028140100948947255,0.09079683384630259,-0.23750461038174245,-0.23169948347038066,-0.008942088227393721,-0.7751793624234595,-0.05958450873125519,-1.5799094601628154,1.2521989921692522,1.573522840053118,0.05,6.333333333333333,19978.273999999998,1.791759469228055,2.23606797749979,0.16666666666666666,-0.17877605245403472,0.03038694145516152
39.0,297955.06,30707249.0,719.4,1,57,13.45,0,0.15,2018,3,6,1,3080,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2,-0.6461576767721918,0.03326015505871337,0.06414341914087339,-0.6961451219462282,-0.38210334243652294,-0.6461576767721918,6.634536874334164,0.4241132037851264,-0.08181678422716306,1.0459874306182053,-1.1041287680949277,1.6696620334530592,103.06000173314727,0.13449999999999998,9.5,787365.358974359,2.670694414558441,3.6674241641784495,0.06920415224913495,2.9651843416030115,-1.108911885164738
46.0,681246.16,854041.23,518.3,2,14,34.05,0,0.18,2020,1,24,4,2391,2,1,0,0,1,0,0,1,0,0,0,1,0,1,1,-0.073225696885215,0.11849759474051916,0.1466578818261737,0.24039853997931535,0.16961352989344017,-0.073225696885215,-0.24206074607258973,-2.10749782016016,0.6115457939691334,-1.4560964321200474,0.05576262321850311,0.7203813884215641,1.2536455691728228,0.34049999999999997,2.3333333333333335,18566.113695652173,3.5567756134805992,5.835237784358063,0.028530670470756064,-0.24586316064048452,0.31292082517254177
23.0,595447.21,2141639.73,648.7,3,25,24.54,0,0.18,2022,3,24,3,1601,1,1,0,0,1,0,0,1,0,0,0,1,0,2,1,-0.20147538046963365,0.09941736348707425,0.12818718355477385,0.03075510494425536,-1.6431704791907245,-0.20147538046963365,0.054533738826856845,-0.46591613183362834,1.30490837216543,-0.8160284672335176,-0.47970180063541557,-0.3680536037045333,3.596691182749853,0.24539999999999998,4.166666666666667,93114.77086956521,3.2402458506043934,4.953786430600334,0.03915426781519186,0.8438423489330367,0.0976696048986665
39.0,556519.27,741757.09,845.8,2,60,38.05,0,0.15,2023,7,29,5,1109,2,1,0,1,0,1,0,0,0,0,0,1,1,1,2,-0.2596636914873468,0.09076044988358345,0.1198068218595881,-0.06436245838768162,-0.38210334243652294,-0.2596636914873468,-0.26792506376609226,2.0153396255985734,0.6115457939691334,1.2205514210418043,0.2809842525997518,-1.045914383610913,1.332850684577373,0.38049999999999995,10.0,19019.412564102564,3.664842876285695,6.168468205316454,0.025608194622279132,-0.4342143146607971,-0.012717695059738791
40.0,776434.25,749622.86,767.7,4,17,54.19,0,0.15,2023,2,20,0,1268,2,1,0,1,0,0,1,0,0,0,0,2,1,2,1,0.06905859008455735,0.13966581148179308,0.1671498632481008,0.47298364926126363,-0.30328664638938535,0.06905859008455735,-0.26611320704096597,1.0321530469306137,1.9982709503617262,-1.2815324416964484,1.1897535271530904,-0.8268496193728756,0.9654685635003866,0.5418999999999999,2.8333333333333335,18740.5715,4.01078177745141,7.361385739111896,0.01811922449719152,-0.4199073921214479,0.5164183723966038
52.0,464385.05,2056232.47,805.2,2,22,54.21,0,0.26,2022,4,28,3,1566,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,-0.39738314565662525,0.0702713620339563,0.0999722740231545,-0.2894856605373107,0.6425137061762657,-0.39738314565662525,0.03486043050413582,1.5042336704907742,0.6115457939691334,-0.9905924576571167,1.1908796352999969,-0.41627540715315786,4.4278610390235436,0.5421,3.6666666666666665,39542.93211538462,4.011144096295953,7.362744053679987,0.018112660749864156,0.800311512306216,-0.31589397068358654
27.0,893330.67,577124.29,640.0,0,79,51.13,0,0.21,2020,1,26,6,2389,2,1,1,0,0,1,0,0,0,0,0,2,0,0,2,0.24379183422275835,0.1656615926224693,0.19231518873083495,0.7586114690900736,-1.327903695002174,0.24379183422275835,-0.3058477395952064,-0.5754388364995862,-0.7751793624234595,2.3261233603912648,1.0174589806764354,0.7176258567959284,0.6460365790418905,0.5113,13.166666666666666,21374.973703703705,3.9537405987800147,7.150524456289903,0.01918281220026856,-0.7850165933365014,0.7286222292202293
61.0,320730.13,1172032.95,697.8,0,22,8.13,0,0.18,2024,2,7,2,916,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,-0.6121141888144372,0.038324944341255815,0.06904640974949984,-0.64049591052856,1.351863970600504,-0.6121141888144372,-0.16881229914158677,0.15219476461447376,-0.7751793624234595,-0.9905924576571167,-1.4036735351719882,-1.311823185484757,3.6542651917361177,0.08130000000000001,3.6666666666666665,19213.654918032786,2.211565694606877,2.8513154858766505,0.10952902519167579,0.15551597551881563,-0.9722171972629976
53.0,1174710.26,307940.58,786.1,1,46,25.77,0,0.18,2022,3,5,5,1620,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0.6643895616379938,0.22823564099018834,0.25289025994814235,1.4461418385917604,0.7213304022234033,0.6643895616379938,-0.3678534065874963,1.2637872728907988,-0.08181678422716306,0.40591946573167553,-0.4104461496006816,-0.34187605326099424,0.2621417301658709,0.2577,7.666666666666667,5810.199622641509,3.2872818575322613,5.076416058598822,0.03735524841240194,-1.756953328094433,1.1256754857110849
60.0,399112.6,3519211.6,737.5,0,32,26.38,0,0.15,2019,8,20,1,2548,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,-0.49495043592392785,0.05575587623280233,0.08592049682325832,-0.44897409986150044,1.2730472745533665,-0.49495043592392785,0.37185332190699977,0.6519707847568308,-0.7751793624234595,-0.40871248957845324,-0.3760998511200412,0.9366906210339657,8.817590825245809,0.2638,5.333333333333333,58653.526666666665,3.3098128198603027,5.136146415358503,0.03652300949598247,1.343602113431457,-0.5784612529713687
59.0,212585.92,2291200.23,728.1,0,18,41.93,0,0.15,2023,1,9,0,1310,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-0.7737648933275684,0.014275506259308332,0.04576524986690335,-0.9047383478025927,1.1942305785062288,-0.7737648933275684,0.08898455517900675,0.5336359084510842,-0.7751793624234595,-1.223344444888582,0.4994492330995632,-0.7689834552345262,10.777760963661187,0.4193,3.0,38833.90220338983,3.7595708822364693,6.47533782902483,0.023293733985557886,0.9151575692108578,-1.76266807308033
38.0,451037.52,6750148.35,812.3,1,47,44.36,0,0.21,2021,10,27,2,1749,3,1,1,0,0,0,0,1,0,1,0,1,1,0,0,-0.4173346310668025,0.06730309774794473,0.09709883327244069,-0.32209937012738726,-0.46092003848366053,-0.4173346310668025,1.1160899928171801,1.5936142685514967,-0.08181678422716306,0.4641074625395419,0.6362713729486718,-0.16414426340749227,14.965824461787568,0.4436,7.833333333333333,177635.48289473684,3.8146306594194965,6.660330322138685,0.02204585537918871,1.9183271328768474,-0.3658127247464013
60.0,423757.86,2512665.28,612.0,3,42,31.06,1,0.15,2022,5,6,4,1558,2,0,0,1,0,1,0,0,0,0,0,1,0,2,0,-0.4581114443412135,0.061236564051257866,0.09122609976222436,-0.3887552164866787,1.2730472745533665,-0.4581114443412135,0.1399983707651387,-0.9279257020911725,1.30490837216543,0.17316747850021016,-0.11259054474398021,-0.42729753365570067,5.929483597071214,0.3106,7.0,41877.75466666666,3.467609147181407,5.573149917237109,0.03119151590767311,1.0108652787463526,-0.4736143524319759
21.0,449171.16,446522.4,676.2,0,54,10.84,0,0.21,2018,4,22,6,3033,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.42012440972323856,0.06688805093907142,0.09669704546005126,-0.32665968376073645,-1.8008038712849996,-0.42012440972323856,-0.33593149652055554,-0.11972367455617744,-0.7751793624234595,0.8714234401946063,-1.2510858812661922,1.6049070402506205,0.9941030051884899,0.1084,9.0,21262.97142857143,2.4714836294558595,3.2924155266308657,0.08445945945945946,-1.165159622852393,-0.3729346293948413
31.0,613788.94,1572307.59,646.4,2,30,20.7,1,0.18,2019,3,29,4,2692,2,1,0,0,1,1,0,0,0,0,0,1,0,1,1,-0.17405871547675397,0.10349625314700886,0.13213576987902936,0.07557177556418257,-1.0126369108136237,-0.17405871547675397,-0.07661022631445046,-0.49487041007865235,0.6115457939691334,-0.5250884831941859,-0.6959145648414143,1.1350888980797353,2.5616421012734447,0.207,5.0,50719.599677419355,3.077312260546414,4.54972526643093,0.04608294930875576,0.502885639887689,0.14670498810106666
48.0,988370.89,517825.64,607.9,2,44,56.54,0,0.21,2023,12,27,2,958,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0.3858550895748754,0.18679692558375002,0.21277533687096326,0.9908352688835185,0.3272469219877154,0.3858550895748754,-0.31950700725665726,-0.9795398502670837,0.6115457939691334,0.28954347211594283,1.322071234414574,-1.2539570213464075,0.523918344054022,0.5654,7.333333333333333,10788.034166666666,4.052480358123402,7.5193084788429845,0.01737921445950643,-0.9429289374885796,0.8778390169091562
45.0,486290.64,2971645.08,770.6,1,40,30.06,0,0.15,2023,2,15,2,1273,3,1,0,1,0,0,0,1,0,0,0,1,1,0,0,-0.3646393301876713,0.07514279371165342,0.10468808398757709,-0.23596095966311975,0.09079683384630259,-0.3646393301876713,0.24572300259738383,1.0686606151525992,-0.08181678422716306,0.056791484884477494,-0.1688959520892924,-0.8199607903087864,6.110841615211841,0.3006,6.666666666666667,66036.55733333333,3.435920817720541,5.482700064749119,0.03219575016097875,1.1797824302394044,-0.23760742000965296
43.0,369390.76,455523.14,621.2,0,16,46.28,0,0.18,2024,3,28,3,866,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,-0.5393777462295517,0.04914624312566189,0.07952201364006292,-0.5215972337478992,-0.06683655824797259,-0.5393777462295517,-0.33385820283155715,-0.8121085891110793,-0.7751793624234595,-1.3397204385043147,0.7443777550516713,-1.3807114761256492,1.2331741595268924,0.4628,2.6666666666666665,10593.561395348837,3.856087373097843,6.802940540677979,0.021150592216582064,-1.1347810854559135,-0.7158070170761928
51.0,290802.39,440467.34,745.2,0,46,25.48,0,0.26,2021,6,16,2,1882,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.6568492722320868,0.031669522566362615,0.06260360065352717,-0.7136221459479465,0.5636970101291281,-0.6568492722320868,-0.33732626158259565,0.7489046727945176,-0.7751793624234595,0.40591946573167553,-0.42677471773082204,0.019098589697281076,1.5146620356180704,0.2548,7.666666666666667,8636.614509803921,3.2763897310688073,5.047771785649585,0.0377643504531722,-1.1860229675890197,-1.1544628181730852
50.0,417691.94,319059.21,814.4,2,35,44.09,1,0.21,2018,9,10,0,2892,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,-0.4671785986670927,0.05988760632665989,0.08992023555224918,-0.4035768466517083,0.48488031408199056,-0.4671785986670927,-0.3652922632360265,1.620050783470866,0.6115457939691334,-0.23414849915485422,0.6210689129654378,1.4106420606433043,0.7638625011533621,0.4409,5.833333333333333,6381.184200000001,3.8086604924329928,6.640030120413612,0.022177866489243733,-1.698259449152808,-0.49872520542346316
62.0,191318.78,699509.13,676.7,2,56,75.73,1,0.21,2023,6,28,2,1140,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2,-0.8055543729860668,0.009546055032930996,0.041186884676704415,-0.9567030429762693,1.4306806666476417,-0.8055543729860668,-0.2776567556982065,-0.11342926624204197,0.6115457939691334,0.987799433810339,2.402572001371115,-1.0032036434135598,3.656249166966254,0.7573000000000001,9.333333333333334,11282.405322580646,4.340292766189574,8.702298546935747,0.013032712107389547,-0.5143869753487437,-1.9762775406707873
55.0,362643.96,607656.8,685.1,3,41,71.54,0,0.21,2021,12,30,3,1685,2,1,1,0,0,1,0,0,0,0,1,1,0,2,0,-0.5494626594506035,0.04764586923739471,0.07806957037476096,-0.5380825442032665,0.8789637943176785,-0.5494626594506035,-0.29881466672649987,-0.0076832065645663404,1.30490837216543,0.11497948169234384,2.166652344594257,-0.25232127542783434,1.6756291763414453,0.7154,6.833333333333333,11048.305454545456,4.284138133854756,8.4581321815162,0.013785497656465397,-0.711297377896294,-0.748846240723018
27.0,1071135.27,407112.82,745.7,1,36,9.49,0,0.26,2023,4,27,3,1202,2,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0.5095687894168965,0.20520231993820295,0.23059275643844607,1.1930639549192683,-1.327903695002174,0.5095687894168965,-0.34500937606157983,0.7551990811086531,-0.08181678422716306,-0.17596050234698787,-1.3270981811823637,-0.9177821630188534,0.3800760103810231,0.0949,6.0,15078.252592592593,2.3504224224082058,3.0805843601498726,0.09532888465204957,-1.3076375605379331,0.9943271335902144
36.0,343572.16,3964405.14,692.4,0,36,34.08,0,0.21,2021,8,19,3,1818,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.5779706110675559,0.04340462439209705,0.07396381542912953,-0.5846830872670413,-0.6185534305779358,-0.5779706110675559,0.4744023297513404,0.08421515482181097,-0.7751793624234595,-0.17596050234698787,0.05745178543886254,-0.069078422323061,11.538784574396251,0.3408,6.0,110122.365,3.5576311675039825,5.837807807730569,0.028506271379703536,1.4552295873907322,-0.8464024161886944
46.0,763595.69,1426759.7,643.8,0,34,43.41,1,0.15,2023,10,21,5,1025,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0.04986789768471353,0.1368107334911973,0.16438599296764558,0.4416135704980185,0.16961352989344017,0.04986789768471353,-0.11013674988740535,-0.5276013333121571,-0.7751793624234595,-0.29233649596272054,0.582781235970625,-1.161646711887612,1.8684753183978815,0.4341,5.666666666666667,31016.515217391305,3.7934646693040106,6.588626564011653,0.022517451024544024,0.3906189287910344,0.49077948206037547
22.0,275249.94,1313970.7,614.7,2,40,19.33,1,0.18,2023,2,1,2,1287,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6800966055789692,0.028210921469756664,0.05925548728697627,-0.7516234156745691,-1.721987175237862,-0.6800966055789692,-0.13611736058035326,-0.8939358971948403,0.6115457939691334,0.056791484884477494,-0.773052972904492,-0.8006720689293366,4.773736553766369,0.19329999999999997,6.666666666666667,59725.94090909091,3.012097627640255,4.396589587396122,0.04918839153959666,0.2934611681339008,-1.2583456400037145
21.0,1431312.97,2994881.11,649.7,0,48,7.5,0,0.21,2024,3,19,1,875,2,1,1,0,0,0,0,1,0,0,0,3,0,0,0,1.0479515558629149,0.2852997314838442,0.308131393225805,2.0731317209120603,-1.8008038712849996,1.0479515558629149,0.2510753529992817,-0.4533273152053574,-0.7751793624234595,0.5222954593474082,-1.439145941799535,-1.3683115838102886,2.0924012936178453,0.075,8.0,142613.3861904762,2.1400661634962708,2.7386127875258306,0.11764705882352941,1.1874675843650426,1.3985659434718862
32.0,1484641.23,1178061.04,743.7,0,28,14.98,1,0.18,2021,1,5,1,2044,1,0,0,0,1,0,0,1,0,1,0,3,1,0,1,1.1276650310407301,0.2971590320130912,0.31961183907973173,2.2034354089040784,-0.9338202147664861,1.1276650310407301,-0.16742374653883246,0.7300214478521112,-0.7751793624234595,-0.6414644768099186,-1.0179814948566,0.24229665137377193,0.7934988037480274,0.14980000000000002,4.666666666666667,36814.4075,2.7713379403381286,3.8704004960727256,0.0625782227784731,0.16178444666691993,1.4478851541739315
25.0,747927.9,582989.15,693.9,1,13,36.79,0,0.18,2018,3,3,5,3083,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0.026448157583382377,0.13332648273486042,0.16101304933990127,0.4033304759495661,-1.4855370870964493,0.026448157583382377,-0.3044967865374734,0.10309837976421737,-0.08181678422716306,-1.5142844289279138,0.2100394393446586,1.6737953308915128,0.7794723929940306,0.3679,2.1666666666666665,23319.566000000003,3.6320445173613978,6.0654760736483,0.026462026991267533,-0.7704893339703126,0.4587769742031665
57.0,1615554.71,299495.05,687.4,0,48,52.89,0,0.21,2022,2,3,3,1650,3,1,1,0,0,1,0,0,0,0,0,3,0,0,0,1.3233505538464883,0.3262719695559543,0.34779474095369334,2.5233128857216105,1.0365971864119536,1.3233505538464883,-0.36979880930430037,0.021271071680456253,-0.7751793624234595,0.5222954593474082,1.1165564976041846,-0.3005430788764589,0.18538217749369812,0.5289,8.0,5254.299122807018,3.9869449319454056,7.2725511342306834,0.018556318426424197,-1.803305579955545,1.5604056356541756
52.0,567534.99,560430.11,611.8,0,22,54.73,1,0.18,2021,3,26,4,1964,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,-0.24319772536008596,0.093210159175168,0.12217827326269064,-0.037446355332989185,0.6425137061762657,-0.24319772536008596,-0.309693194306375,-0.9304434654168272,-0.7751793624234595,-0.9905924576571167,1.220158447119559,0.13207538634834434,0.9874811595316793,0.5473,3.6666666666666665,10777.502115384616,4.020518601581445,7.397972695272672,0.017943656917279744,-0.8273822718081477,0.019442332503308624
29.0,824625.33,2824355.97,782.0,0,57,50.88,0,0.15,2020,3,16,0,2339,2,0,0,1,0,0,0,1,0,0,0,2,1,0,2,0.1410931634865791,0.15038269031018506,0.1775243829602056,0.590735015090908,-1.170270302907899,0.1410931634865791,0.21179539417616566,1.2121731247148877,-0.7751793624234595,1.0459874306182053,1.0033826288401073,0.6487375661550362,3.4250172378284818,0.5088,9.5,97391.5851724138,3.948933359448243,7.133021800050804,0.019275250578257516,1.1292849825015723,0.6082843849830766
61.0,1081720.77,408915.87,649.1,0,14,58.46,0,0.18,2023,12,13,2,972,2,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0.5253916756594771,0.2075563555987016,0.23287159057979515,1.2189288469903674,1.351863970600504,0.5253916756594771,-0.3445940488567113,-0.46088060518232027,-0.7751793624234595,-1.4560964321200474,1.4301776165175735,-1.2346682999669578,0.3780234986150816,0.5846,2.3333333333333335,6703.538852459016,4.085303817569952,7.645913941446111,0.016818028927009756,-1.3007543919951032,1.0084403007854827
55.0,596506.34,1260714.35,804.2,0,35,15.67,0,0.15,2023,2,19,6,1269,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,-0.19989222487886282,0.09965289603528679,0.12841519183063488,0.03334301133878215,0.8789637943176785,-0.19989222487886282,-0.14838480240781313,1.4916448538625031,-0.7751793624234595,-0.23414849915485422,-0.9791307637883344,-0.8254718535600578,2.1134969831167263,0.1567,5.833333333333333,22922.079090909094,2.813610696762703,3.9585350825778973,0.05998800239952009,0.24395017647678469,0.10055041257437164
39.0,230082.31,2030408.58,694.6,2,54,30.74,0,0.26,2024,1,18,3,936,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.7476118170793208,0.01816640664096173,0.04953185237810818,-0.8619872034084822,-0.38210334243652294,-0.7476118170793208,0.02891197424805138,0.1119105514040076,0.6115457939691334,0.8714234401946063,-0.13060827509448011,-1.2842678692284002,8.824705297856234,0.3074,9.0,52061.75846153846,3.457577715098263,5.544366510251645,0.031505986137366104,0.7867099508571895,-1.605404923364306
36.0,833950.93,1202293.32,584.5,2,28,7.37,1,0.15,2019,6,25,1,2604,0,1,0,1,0,0,0,1,0,1,0,2,0,1,1,0.1550327891956917,0.15245654557970909,0.17953198729335615,0.6135214340128525,-0.6185534305779358,0.1550327891956917,-0.1618419129124814,-1.2741181593686235,0.6115457939691334,-0.6414644768099186,-1.4464656447544255,1.013845506551765,1.4416835292695218,0.0737,4.666666666666667,33397.03666666667,2.124653884501384,2.7147743920996454,0.1194743130227001,0.18659085958521654,0.6253142217390397
23.0,362957.85,1301838.86,673.3,0,17,45.05,0,0.18,2019,9,18,2,2519,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,-0.5489934661425232,0.04771567304954093,0.07813714424927118,-0.5373155770338182,-1.6431704791907245,-0.5489934661425232,-0.1389118938418338,-0.1562312427781643,-0.7751793624234595,-1.2815324416964484,0.6751221040169371,0.8967354124622482,3.586749425587572,0.45049999999999996,2.8333333333333335,56601.6895652174,3.829727762701316,6.711929677819934,0.02171552660152009,0.2824021911162178,-0.7472927227926143
40.0,434242.58,1558014.39,610.3,2,45,7.68,1,0.26,2022,6,3,4,1530,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,-0.4424392010040721,0.06356818794907503,0.09348323810226362,-0.36313657294639295,-0.30328664638938535,-0.4424392010040721,-0.07990262242361401,-0.9493266903592337,0.6115457939691334,0.3477314689238092,-1.4290109684773789,-0.4658749764146003,3.587889492550454,0.0768,7.5,38950.359749999996,2.1610215286722587,2.7712812921102037,0.1152073732718894,0.49243749740601866,-0.43121705511689273
44.0,636565.25,1284007.51,734.2,0,51,49.41,0,0.15,2018,4,16,0,3039,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,-0.14001337400438588,0.10856131818451983,0.13703902743341514,0.13122401683081106,0.011980137799164995,-0.14001337400438588,-0.14301929228033133,0.6104276898835372,-0.7751793624234595,0.6968594497710072,0.9206136800424981,1.6131736351275274,2.0170870307482227,0.4941,8.5,29181.988863636365,3.9201895680945396,7.029224708315989,0.019837333862328905,0.2659156607713716,0.20519184541651145
53.0,4642469.0,3036912.46,670.4,1,28,32.53,0,0.18,2021,2,28,6,1990,2,1,0,0,1,0,1,0,0,0,0,3,0,0,1,5.847890771758886,0.99940636849157,0.9994253325166262,9.9193557197226,0.7213304022234033,5.847890771758886,0.2607571494621374,-0.19273881100014975,-0.08181678422716306,-0.6414644768099186,-0.029821595946371172,0.1678972974816083,0.6541589098387086,0.32530000000000003,4.666666666666667,57300.23509433962,3.512440560478137,5.70350769263968,0.029824038174768863,1.2011846563125201,2.812615755007297
44.0,586879.06,475344.84,702.2,3,46,50.35,1,0.21,2022,9,5,0,1436,2,1,1,0,0,0,1,0,0,0,0,1,1,2,0,-0.21428279275619222,0.09751195225052411,0.12634264217758806,0.009819459485941148,0.011980137799164995,-0.21428279275619222,-0.3292923331902587,0.20758555777886706,1.30490837216543,0.40591946573167553,0.9735407629470918,-0.5953849628194777,0.8099536555282787,0.5035000000000001,7.666666666666667,10803.291818181819,3.9386649363745674,7.095773389842717,0.01947419668938656,-1.0704078249949158,0.07413485086743052
31.0,766546.96,1165076.62,662.3,2,14,34.25,0,0.21,2023,3,24,4,1236,1,0,1,0,0,1,0,0,0,1,0,2,0,1,1,0.05427936709864213,0.13746704588303138,0.16502133894434384,0.4488247820631475,-1.0126369108136237,0.05427936709864213,-0.17041466906756952,-0.2947082256891447,0.6115457939691334,-1.4560964321200474,0.0670237046875657,-0.8709381253830467,1.5199024727721837,0.3425,2.3333333333333335,37583.11677419355,3.5624655292582776,5.852349955359813,0.028368794326241134,0.14823279860411256,0.4967190213502063
28.0,366307.56,275744.97,648.3,2,80,57.65,1,0.21,2023,8,12,5,1095,0,1,1,0,0,0,0,1,0,1,0,1,0,1,2,-0.5439864206297336,0.048460591739478004,0.07885826592624615,-0.5291308065818336,-1.2490869989550364,-0.5439864206297336,-0.3752695695948107,-0.47095165848493786,0.6115457939691334,2.384311357199131,1.3845702365678705,-1.0652031049903627,0.7527689846204647,0.5765,13.333333333333334,9848.034642857141,4.0715875750994845,7.592759709091286,0.017050298380221655,-1.9427778291519346,-0.7308144335772777
56.0,527821.22,230585.65,617.0,0,31,44.78,0,0.15,2024,3,30,5,864,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.3025606713686837,0.08437849030805339,0.11362873899811314,-0.13448403657491945,0.957780490364816,-0.3025606713686837,-0.38567188464395785,-0.8649816189498177,-0.7751793624234595,-0.4669004863863196,0.659919644033703,-1.383467007751285,0.4368631674186953,0.44780000000000003,5.166666666666667,4117.600892857143,3.8238473145244205,6.691786009728643,0.021843599825251202,-2.2539116864400643,-0.10023874928762318
58.0,861988.32,929898.09,752.7,0,17,20.43,0,0.21,2019,1,4,4,2776,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0.1969422344282141,0.1586915855766207,0.1855678440376119,0.6820287379952161,1.1154138824590913,0.1969422344282141,-0.22458734398506833,0.8433207975065496,-0.7751793624234595,-1.2815324416964484,-0.7111170248246486,1.2508212263564344,1.0787827032273476,0.2043,2.8333333333333335,16032.725689655172,3.064791809485486,4.519955751995809,0.04666355576294914,-0.1350708041688991,0.6751624386678399
60.0,1432648.16,1440305.35,677.0,3,19,29.6,0,0.18,2021,6,28,0,1870,1,1,0,0,1,0,0,0,0,0,0,3,0,2,1,1.049947357618357,0.2855966550938334,0.3084188313777287,2.0763941596484834,1.2730472745533665,1.049947357618357,-0.10701654969737855,-0.10965262125356126,1.30490837216543,-1.1651564480807157,-0.19479643946813582,0.0025653999434669373,1.0053447805356481,0.29600000000000004,3.1666666666666665,24005.08916666667,3.4210000089583352,5.440588203494177,0.032679738562091505,0.40164996436462846,1.399827657273298
40.0,1740250.41,3083165.68,666.4,0,51,25.18,0,0.21,2020,8,3,0,2199,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1.509741926577012,0.3540021782859001,0.37463908637331667,2.8279976736135524,-0.30328664638938535,1.509741926577012,0.27141144112280713,-0.24309407751323353,-0.7751793624234595,0.6968594497710072,-0.44366633993441573,0.4558503523605379,1.7716793297580664,0.2518,8.5,77079.142,3.264995760481754,5.017967716117751,0.03819709702062643,1.2160123329801358,1.657797860669522
55.0,458473.98,5356676.12,675.1,0,11,5.0,0,0.26,2024,2,6,1,917,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,-0.4062188348712992,0.0689568403229645,0.0986997457412685,-0.30392892609630284,0.8789637943176785,-0.4062188348712992,0.7951078091018893,-0.13357137284727577,-0.7751793624234595,-1.6306604225436463,-1.5799094601628154,-1.3104454196719393,11.68370802635299,0.05,1.8333333333333333,97394.11127272727,1.791759469228055,2.23606797749979,0.16666666666666666,1.7240597336900478,-0.33778459694779306
